allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,champExperience,champLevel,championId,championName,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,quadraKills,sightWardsBoughtInGame,summonerLevel,teamEarlySurrendered,teamPosition,timeCCingOthers,timePlayed,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
1,7,6,0,0,0,12,14781,16,110,Varus,24,5,8505,27926,8505,19475,0,4,1,1,0,8,3,False,False,False,False,False,False,6,18025,16350,0,1,1,1,3072,6673,1043,3006,3124,3085,3363,27,3,17,0,12,2,959,22767,7325,8561,0,16,1,0,1,0,1,24,0,166174,23398,12153,0,0,0,756,False,BOTTOM,21,1851,4,199610,31482,0,20955,4,10977,987,212,329,70,4,0,10668,758,240,3,6,8,0,27,2,6,11,True
0,0,20,0,0,0,0,11518,14,89,Leona,18,9,3055,4495,3055,24695,0,4,7,0,0,5,0,False,False,False,False,False,False,0,8466,7325,0,0,1,1,0,3860,3190,3047,3050,1029,3364,25,0,1,0,0,1,905,10486,4054,9448,0,0,0,0,1,0,0,36,0,8700,2782,9852,1,0,0,502,False,UTILITY,50,1851,0,26389,8462,1102,19300,0,2049,0,35,185,57,1,0,7201,1625,0,0,5,8,0,62,7,6,25,True
0,0,2,0,0,0,1,15838,16,126,Jayce,3,3,7516,14254,7516,26015,0,7,2,1,0,6,1,False,True,False,False,False,False,2,14229,13130,0,0,0,2,3111,6630,3042,3071,3123,3133,3364,27,2,9,0,4,2,466,16996,4206,8017,0,23,0,1,0,0,0,8,0,208837,21611,21244,0,0,0,117,False,TOP,10,1851,4,229141,25914,0,30873,18,7107,0,238,170,265,1,0,3307,96,1610,2,2,9,0,28,2,5,7,False
0,1,5,0,0,0,0,11021,13,517,Sylas,4,5,337,25368,337,34540,0,6,4,0,1,1,0,False,False,False,False,False,False,1,10876,9900,0,0,0,2,4645,2421,3191,1082,4636,3111,3364,19,1,3,0,2,1,597,122618,14920,11802,0,148,0,1,0,0,0,20,0,13974,31,22993,0,0,0,268,False,JUNGLE,32,1851,113,190208,15381,0,35750,8,15717,0,26,493,217,1,0,53615,429,954,0,0,9,0,24,4,5,4,False
0,0,3,0,0,0,0,13728,15,39,Irelia,1,3,4253,9687,4253,45391,0,10,2,0,0,3,0,False,False,False,False,False,False,0,12471,12500,0,1,1,2,3091,3082,0,3153,3111,6665,3364,27,0,3,0,0,1,259,34851,6711,14053,0,24,0,1,0,0,0,2,0,153435,12439,20579,0,0,0,412,False,MIDDLE,18,1851,15,202420,20148,0,35991,4,10319,0,216,101,282,1,0,14133,998,1357,1,2,9,0,14,2,1,8,False
1,1,2,2,0,0,1,10842,13,81,Ezreal,11,3,6205,19205,6205,6321,0,2,1,2,0,6,0,False,False,False,False,False,False,19,11404,11155,1,0,0,2,6694,3508,3158,3042,1036,1036,3363,22,2,6,486,3,2,970,21977,5833,5234,0,4,0,1,0,0,0,6,0,143860,17185,6841,2,0,0,522,False,BOTTOM,2,1851,4,172562,23019,0,12922,0,5167,1003,190,41,62,4,0,6725,0,846,4,4,9,0,45,1,6,12,False
3,9,7,7,0,0,0,8868,12,43,Karma,4,14,1472,3788,1472,10378,0,7,7,0,0,12,0,False,False,False,False,False,False,0,7715,7075,0,0,0,2,3853,2065,2055,3011,3158,0,3364,30,0,0,0,0,0,912,34349,7225,8231,0,0,0,1,0,0,0,22,0,3033,232,7034,3,0,0,592,False,UTILITY,17,1851,0,37912,7987,2576,15646,0,1578,0,32,208,133,1,0,530,530,380,1,5,9,0,86,9,13,44,False
0,0,1,0,0,0,0,20320,18,420,Illaoi,7,3,10551,17290,10551,47153,0,7,1,0,0,0,0,False,False,False,False,False,False,2,15928,14775,0,1,1,2,6662,3111,3193,6694,3121,3044,3340,21,1,6,0,2,1,729,360,167,22217,0,16,0,1,0,0,0,8,0,286667,34548,17101,0,0,0,474,False,TOP,26,2182,2,289412,34715,0,40701,9,7749,0,267,3825,278,1,0,2385,0,1382,4,4,10,0,33,1,1,14,False
0,2,4,1,0,0,0,15194,16,141,Kayn,6,2,179,27705,179,35801,0,11,1,1,1,19,0,False,False,False,False,False,False,2,14834,14355,0,0,0,2,3071,3042,6630,3158,6333,1036,3364,29,1,6,0,2,2,312,2857,2857,21247,0,172,0,1,0,0,0,4,0,261996,23907,30662,0,0,0,486,False,JUNGLE,15,2182,149,305931,30632,0,55247,6,24958,0,44,399,315,1,0,41077,3866,3336,1,1,10,0,28,1,6,2,False
0,17,7,0,0,0,0,14159,15,134,Syndra,11,8,2945,2945,2945,14261,0,9,5,0,0,8,0,False,False,False,False,False,False,0,12381,12135,2,0,0,2,6655,3157,4632,3020,1056,3165,3364,29,1,5,0,2,1,602,137630,23613,5267,0,0,0,1,0,0,0,34,0,7711,1242,14370,1,0,0,374,False,MIDDLE,37,2182,0,150792,26425,0,20633,0,454,0,183,488,240,1,0,5450,1569,995,1,1,10,0,33,6,7,7,False
1,5,11,1,0,0,0,14502,15,222,Jinx,9,2,2861,4845,2861,11145,0,6,0,0,0,9,0,False,False,False,False,False,False,4,14665,13550,0,0,0,2,3036,3026,3094,3006,6672,0,3363,22,1,4,574,2,1,1073,5423,987,5699,0,23,0,1,0,0,0,9,0,212664,21101,11582,0,0,0,317,False,BOTTOM,18,2182,22,233396,23800,0,18346,0,6980,599,261,74,118,4,0,15309,1711,1063,1,2,10,0,36,0,8,13,False
0,0,9,0,0,0,0,11692,14,111,Nautilus,0,7,216,471,216,39806,0,12,4,0,0,0,0,False,False,False,False,False,False,3,9426,8375,0,0,0,2,2055,3190,3860,3083,1011,3047,3364,24,0,3,0,0,1,442,14406,4606,10243,0,0,0,1,0,0,0,0,0,6916,2210,20514,0,0,0,216,False,UTILITY,66,2182,0,27254,8014,196,31880,0,76,0,40,451,312,1,0,5931,1198,1122,0,0,10,0,68,5,11,29,False
0,3,8,0,0,0,0,18652,18,36,DrMundo,4,1,8577,9315,8577,54340,0,4,0,0,0,0,0,False,False,False,False,False,False,0,13119,11950,0,0,1,1,3065,3076,1029,3084,3083,3047,3363,23,1,3,4,2,1,791,50349,15223,7506,0,4,0,0,1,0,0,2,0,95611,6062,50556,2,0,0,335,False,TOP,20,2182,0,158562,22491,0,61389,4,17303,0,180,331,134,1,0,12601,1205,3327,2,4,8,0,19,0,1,7,True
1,2,25,1,2,0,1,19690,18,59,JarvanIV,64,10,4169,43615,4169,53291,0,3,9,0,2,27,0,False,True,False,False,False,False,0,16526,14725,0,0,2,1,3047,6630,3026,3075,0,3053,3364,31,3,10,24,5,1,601,24869,3057,6729,0,148,0,0,1,0,0,64,0,182914,20312,17326,1,0,0,176,False,JUNGLE,31,2182,99,272441,25025,0,26517,4,12995,0,66,552,106,1,0,64655,1656,2461,1,8,8,0,47,9,5,11,True
2,3,11,0,0,0,3,19858,18,105,Fizz,7,1,3680,7606,3680,16281,0,5,1,1,0,9,0,True,False,False,False,False,False,0,16667,15875,0,0,0,1,3152,3089,1058,3100,3020,3135,3363,19,3,11,0,4,2,579,139037,29975,5829,0,4,0,0,1,0,0,24,0,36520,3544,22106,1,0,0,212,False,MIDDLE,16,2182,4,180530,35848,0,28902,0,3653,0,235,212,214,1,0,4972,2328,965,2,4,8,0,24,1,5,8,True
0,0,13,0,0,0,12,19596,18,498,Xayah,22,6,9977,50089,9977,13521,0,7,1,3,2,18,1,False,False,False,False,False,False,11,20831,17025,0,2,2,1,6671,6675,3006,3046,3036,3072,3363,30,1,18,674,12,2,1202,2735,2735,8213,0,38,1,0,1,0,0,24,0,314367,33785,14477,0,0,0,756,False,BOTTOM,15,2182,20,333020,37369,0,23651,6,10486,1324,276,98,127,2,0,15917,848,960,3,8,8,0,55,1,9,14,True
0,0,25,0,0,0,1,15266,16,412,Thresh,21,15,3604,7435,3604,17341,0,5,10,0,0,5,0,False,False,False,False,False,False,0,10865,8625,2,0,2,1,2055,3857,2065,3158,3050,1057,3364,30,0,3,0,0,1,575,21849,8910,6544,0,1,0,0,1,0,0,28,0,8377,755,15020,0,0,0,502,False,UTILITY,50,2182,0,36839,11208,2122,22195,0,1078,0,38,260,141,1,0,6612,1541,630,2,7,8,0,79,11,7,34,True
0,3,4,0,0,0,0,9901,12,75,Nasus,3,1,0,0,0,17885,0,6,1,0,0,0,0,False,False,False,False,False,False,0,6760,6275,0,0,0,2,2033,1029,3111,3082,6632,0,3340,12,0,0,0,0,0,328,14929,1867,9986,0,0,0,1,0,0,0,0,0,70541,5743,13386,0,0,0,319,False,TOP,17,1358,0,90796,7611,0,24025,0,7755,0,144,111,119,1,0,5325,0,652,0,0,10,0,7,1,0,6,False
0,3,0,0,0,0,0,7579,11,141,Kayn,0,4,0,9442,0,11206,0,8,2,0,0,9,3,False,False,False,False,False,False,0,7185,6275,1,0,0,2,6693,2055,3158,1103,3134,3070,3364,17,1,4,0,2,1,461,311,311,7876,0,72,0,1,0,0,0,12,0,85207,6176,13800,0,0,0,212,False,JUNGLE,3,1358,63,103035,6773,0,22098,0,6770,0,46,144,181,1,0,17516,285,422,0,0,10,0,21,3,7,3,False
0,0,2,0,0,0,0,8355,11,517,Sylas,7,6,50,50,50,12523,0,10,2,0,0,4,1,False,False,False,False,False,False,0,6665,6235,0,0,0,2,1056,6656,2031,3020,3191,1052,3364,23,0,2,0,0,1,234,44959,11003,6619,0,0,0,1,0,0,0,1,0,7833,141,17047,0,0,0,537,False,MIDDLE,19,1358,0,53188,11540,0,24884,0,1958,0,110,197,222,1,0,396,396,1218,0,0,10,0,16,2,1,8,False
1,0,4,0,0,0,0,6713,10,51,Caitlyn,16,0,0,260,0,6960,0,10,0,0,0,1,0,False,False,False,False,False,False,0,7719,7450,0,0,0,2,6671,2031,3006,1018,1053,1038,3363,18,1,3,539,2,1,393,644,451,5441,0,0,0,1,0,0,0,10,0,53924,6063,11117,0,0,0,49,False,BOTTOM,10,1358,0,54568,6515,0,17015,0,917,0,111,50,191,1,0,0,0,456,0,0,10,0,13,0,2,6,False
2,6,4,0,0,0,0,6835,10,25,Morgana,8,6,0,762,0,7832,0,6,3,0,0,6,0,False,False,False,False,False,False,0,6461,5950,0,0,0,2,3853,6653,2031,3117,3916,2055,3364,18,1,3,0,3,1,576,20056,7801,4008,0,0,0,1,0,0,0,18,0,2527,983,11118,0,0,0,36,False,UTILITY,35,1358,0,27046,9371,605,15262,0,1207,118,31,49,121,3,0,4463,586,136,0,0,10,0,35,4,5,15,False
0,5,3,0,0,0,2,12391,14,54,Malphite,0,2,6909,6909,6909,26774,0,2,0,1,0,0,0,False,False,False,False,False,False,0,10443,9250,0,2,2,0,3075,1056,3111,1031,6660,6662,3340,14,2,6,0,4,2,965,50603,12300,4247,0,0,0,0,1,0,0,1,0,49917,5403,10108,0,0,0,716,False,TOP,29,1358,0,101081,18264,0,14445,0,2020,0,160,906,53,1,0,560,560,89,3,3,0,0,7,0,0,6,True
0,0,10,0,1,0,9,12808,14,79,Gragas,3,5,1079,44205,1079,18311,0,0,4,1,2,5,0,False,False,False,False,False,False,1,12233,10800,0,0,0,0,3157,4645,0,3020,4636,0,3364,15,1,9,0,9,2,0,123401,13039,6809,0,147,0,0,0,0,0,23,0,24807,1320,16172,0,0,0,342,False,JUNGLE,20,1358,77,192037,15038,0,22981,27,16921,0,19,496,0,1,0,43828,679,0,1,4,0,0,30,4,7,5,True
0,13,5,1,0,0,9,11749,14,238,Zed,8,1,3507,8848,3507,9224,0,0,1,0,0,15,0,False,False,False,False,False,False,14,10698,8925,1,0,1,0,6692,2031,3111,3074,3133,0,3364,17,1,9,0,9,1,1353,6131,777,5117,0,12,1,0,1,0,0,5,0,94844,12442,8756,0,0,0,420,False,MIDDLE,4,1358,8,101783,14027,0,14299,2,2257,0,125,102,0,1,0,808,808,425,3,4,0,0,9,1,1,4,True
1,0,6,0,0,0,3,10926,13,81,Ezreal,13,4,8335,13375,8335,5129,0,5,1,1,0,4,1,False,True,False,True,False,False,0,12660,11375,0,0,1,0,3042,0,6694,3158,3508,3077,3363,21,3,10,589,3,2,547,18884,4459,2485,0,25,0,0,1,0,0,11,0,129791,17051,7692,0,0,0,1135,False,BOTTOM,3,1358,8,151484,21679,0,10470,13,613,0,154,51,109,1,0,2808,168,291,3,5,0,0,21,1,0,9,True
0,0,15,0,0,0,0,9535,12,22,Ashe,24,4,3731,3731,3731,4937,0,5,2,1,0,7,0,True,False,False,False,False,False,0,9788,8250,0,0,1,0,3864,6694,3042,3123,3158,0,3364,19,1,6,226,5,2,676,1791,1491,5616,0,0,0,0,0,0,0,12,0,58438,14543,5421,0,0,0,160,False,UTILITY,37,1358,0,63905,16705,0,11497,0,1180,0,37,569,63,1,0,3675,670,460,0,4,0,0,39,2,2,23,True
0,0,5,0,0,0,0,12280,14,58,Renekton,1,2,1719,1719,1719,21985,0,11,1,0,0,0,0,False,False,False,False,False,False,1,8546,8425,0,0,0,3,6693,1001,6660,1055,3153,0,3340,24,0,1,0,0,1,210,3555,777,8514,0,4,0,1,0,0,0,1,0,101155,9235,25772,0,0,0,351,False,TOP,17,1717,4,116476,10759,0,35325,0,6556,0,151,34,284,1,0,11765,745,1039,0,0,10,0,12,1,2,7,False
0,3,8,0,1,0,1,12403,14,64,LeeSin,6,6,0,4812,0,38813,0,8,4,2,0,9,5,True,False,False,False,False,False,0,11338,10825,1,0,0,3,3071,6630,1031,3133,1037,3047,3340,26,2,8,0,3,2,427,27687,2354,7742,0,120,0,1,0,1,0,16,0,101089,15846,25012,0,0,0,122,False,JUNGLE,24,1717,94,159028,19406,593,33732,8,13891,0,25,546,224,1,0,30250,1205,977,0,0,10,0,32,4,6,14,False
0,0,9,0,0,0,0,13063,15,103,Ahri,5,5,0,547,0,12915,0,6,3,0,0,16,1,True,False,False,False,False,False,0,10167,9525,0,0,0,3,6656,2421,1056,4645,3191,3020,3363,22,1,5,0,2,1,512,51079,11051,6289,0,0,0,1,0,0,0,14,0,10960,1357,14919,0,0,0,409,False,MIDDLE,31,1717,0,95962,17952,0,22084,0,3544,0,138,70,176,1,0,33922,5544,876,0,0,10,0,20,3,0,12,False
0,1,12,0,0,0,0,12514,14,222,Jinx,9,4,3378,4411,3378,14420,0,10,2,1,0,2,3,True,False,False,False,False,False,5,15643,14950,1,0,0,3,6672,2420,3085,3031,3036,3006,3363,28,2,10,720,3,2,441,1488,1208,7894,0,2,0,1,0,0,0,7,0,155808,33234,16683,0,0,0,235,False,BOTTOM,25,1717,2,166772,38581,0,25222,0,4482,0,234,62,287,1,0,9475,4138,644,1,1,10,0,38,2,11,11,False
2,0,15,0,0,0,0,10653,13,412,Thresh,18,9,282,577,282,26647,0,8,7,0,0,5,0,False,True,False,False,False,False,17,7993,7675,0,0,0,3,3801,3190,3860,3050,3158,0,3364,27,0,2,0,0,1,335,18503,5236,7209,0,0,0,1,0,0,0,16,0,5713,990,16877,1,0,0,61,False,UTILITY,44,1717,0,32233,7117,2203,24416,0,1724,0,40,276,191,1,0,8016,889,328,0,0,10,0,62,7,5,28,False
0,2,12,0,0,0,3,16855,17,897,KSante,8,3,10375,18080,10375,93422,0,6,1,2,0,9,0,False,False,False,False,False,False,0,16234,13975,0,0,2,0,3193,3075,3068,3047,6665,1033,3340,26,4,14,79,3,2,420,43123,14312,8985,0,4,0,0,0,0,0,9,0,139113,26769,24032,0,0,0,595,False,TOP,57,1717,4,187878,44283,130,41047,0,11480,0,206,462,212,1,0,5641,3201,8030,3,5,1,0,22,1,1,7,True
1,7,5,0,0,0,0,13242,15,245,Ekko,10,3,4659,42910,4659,27879,0,5,2,0,2,6,2,False,False,False,True,False,False,0,10509,9300,0,0,2,0,3152,3020,3100,1082,3191,0,3364,18,1,4,0,3,1,523,139921,8945,5743,0,138,0,0,1,0,0,19,0,27569,1588,20798,0,0,0,212,False,JUNGLE,11,1717,81,208651,14030,0,31767,20,13457,0,30,427,133,1,0,41159,3497,5225,4,6,1,0,30,2,4,3,True
0,0,6,1,0,0,1,15852,16,238,Zed,4,4,1767,18592,1767,21983,0,4,4,1,1,23,0,False,False,True,False,False,False,10,14857,13150,2,0,0,0,6692,3074,3111,6694,3067,3133,3364,20,2,15,0,10,3,1058,15022,1722,3598,0,30,1,0,1,0,0,23,0,156965,31275,18015,1,0,0,507,False,MIDDLE,12,1717,0,179701,35825,0,25608,19,7243,0,176,171,149,1,1,7713,2827,3994,1,3,1,0,42,4,5,12,True
0,2,6,0,0,0,5,11309,13,110,Varus,25,7,6486,21661,6486,13519,0,5,0,3,1,5,2,False,False,True,False,False,False,6,13761,12265,1,2,3,0,2420,6673,2055,3072,3124,3006,3363,27,2,10,252,5,2,373,16685,6791,3283,0,16,0,0,1,0,0,23,0,133439,18872,13355,0,0,0,831,False,BOTTOM,30,1717,4,155650,27545,0,19110,0,5904,0,191,292,121,1,0,5525,1880,2471,2,6,1,0,26,1,5,9,True
0,1,18,0,0,0,0,10110,13,888,Renata,11,8,812,3323,812,14101,0,6,5,0,0,1,0,False,False,True,False,False,False,1,8083,6675,0,1,2,0,0,3860,2065,3158,3011,0,3364,25,0,0,0,0,0,590,17584,4320,3273,0,4,0,0,0,0,0,22,0,7201,1386,13312,1,0,0,532,False,UTILITY,30,1717,0,34160,7593,3571,19814,4,629,0,37,205,101,1,0,9375,1886,3229,0,5,1,0,66,5,6,36,True
0,4,2,0,0,0,0,7041,10,86,Garen,8,3,6525,6525,6525,11086,0,4,0,0,0,20,0,False,True,False,False,False,True,3,7447,7400,0,0,0,0,6694,6631,0,1001,0,0,3340,15,1,6,0,3,1,323,0,0,2128,0,0,0,0,0,0,0,24,0,50623,6174,10314,0,0,0,272,False,TOP,25,997,0,52495,7930,0,12586,0,473,0,93,121,80,1,0,1871,1755,144,2,2,0,0,7,0,0,5,True
0,5,9,0,0,0,3,7958,11,141,Kayn,6,4,0,25870,0,8544,0,2,3,0,2,0,0,True,False,False,False,False,True,0,7253,4525,3,0,0,0,6693,0,1001,1103,3070,0,3364,13,1,3,0,3,1,121,456,456,1942,0,95,0,0,0,0,0,27,0,100592,6978,12253,0,0,0,212,False,JUNGLE,3,997,59,121463,7507,0,14340,12,8392,0,20,176,16,1,0,20413,72,144,0,0,0,0,16,3,1,5,True
0,1,4,0,0,0,2,8271,11,30,Karthus,1,3,0,0,0,4159,0,3,1,1,0,1,0,False,False,False,False,False,True,0,7859,6625,0,0,0,0,3020,1056,6653,1011,1026,0,3340,13,2,6,0,3,3,642,62784,12455,4627,0,0,0,0,0,0,0,2,0,2905,495,5476,0,0,0,370,False,MIDDLE,9,997,0,65726,12986,0,10343,0,340,0,134,71,49,1,1,36,34,239,0,0,0,0,13,1,2,7,True
0,1,5,0,0,0,0,5593,9,29,Twitch,7,2,2781,2781,2781,3749,0,4,0,1,0,5,0,False,False,True,False,False,True,0,8558,8175,1,0,0,0,1055,2055,3006,3091,6672,0,3363,15,2,9,375,5,2,509,0,0,3400,0,4,0,0,0,0,0,6,0,60104,11548,5626,0,0,0,200,False,BOTTOM,3,997,4,65685,12660,0,9535,0,1612,0,104,126,81,1,0,5580,1111,508,0,1,0,0,3,1,0,2,True
0,0,11,0,0,0,0,6163,10,43,Karma,0,5,1618,1754,1618,3363,0,3,3,0,0,0,0,False,False,False,False,False,True,0,5949,5560,0,0,0,0,3853,2065,2031,3114,1052,3158,3364,19,0,1,0,0,1,422,15143,5108,1971,0,0,0,0,0,0,0,1,0,2130,725,3034,0,0,0,429,False,UTILITY,12,997,0,17603,6164,746,5021,0,131,143,18,91,56,2,0,330,330,16,1,2,0,0,25,3,2,13,True
0,0,3,0,0,0,2,8713,12,150,Gnar,0,4,1161,1161,1161,5425,0,4,0,0,0,12,0,False,False,False,False,False,True,0,7079,5083,0,0,0,0,3047,1083,3078,0,0,0,3340,11,1,3,0,2,1,341,2842,1336,1238,0,0,0,0,0,0,0,2,0,52869,7629,6093,0,0,0,423,False,TOP,8,997,0,61047,8966,0,8650,0,842,0,141,161,82,1,0,5335,0,1318,0,0,3,0,5,0,0,4,False
2,0,2,1,0,0,0,5547,9,107,Rengar,11,1,0,5123,0,6797,0,7,0,0,0,2,2,False,False,False,False,False,True,0,6319,6250,1,0,0,0,1101,3158,3508,3133,3123,0,3340,10,1,4,414,3,1,251,15576,803,5386,0,78,0,0,0,1,0,1,0,44861,5548,10898,1,0,0,147,False,JUNGLE,9,997,61,77183,6921,0,17044,0,6133,0,6,198,144,1,0,16745,570,758,0,0,3,0,18,0,3,6,False
3,1,4,2,0,0,0,7546,11,13,Ryze,0,7,175,175,175,4865,0,2,3,2,0,11,0,False,False,False,False,False,True,4,7387,7350,0,0,0,0,3158,3003,2055,6657,0,0,3364,23,1,6,0,5,2,876,53325,7035,5130,0,0,0,0,0,0,0,11,0,10006,1319,6341,0,0,0,448,False,MIDDLE,11,997,0,64841,8355,0,11684,0,1080,0,120,56,67,1,0,1510,0,211,0,0,3,0,15,4,1,7,False
0,0,5,0,0,0,0,6087,9,221,Zeri,1,10,1609,1609,1609,3786,0,4,2,0,0,2,0,False,False,False,False,False,True,2,6205,5675,0,0,0,0,2055,0,6673,1042,1042,3006,3363,20,1,2,191,2,1,314,7248,1484,2685,0,0,0,0,0,0,0,3,0,33286,4252,5533,0,0,0,592,False,BOTTOM,2,997,0,49670,5800,0,8661,0,1140,108,119,39,47,2,0,9135,64,442,0,0,3,0,9,3,1,6,False
0,2,11,0,0,0,0,4150,8,412,Thresh,3,3,315,315,315,5811,0,8,1,0,0,0,0,False,False,False,False,False,True,0,4265,3825,0,0,0,0,3858,2031,3158,3067,4642,1028,3364,14,0,1,0,0,1,227,5062,3094,5102,0,0,0,0,0,0,0,1,0,2832,932,6722,0,0,0,552,False,UTILITY,25,997,0,9597,4411,295,12363,0,225,0,19,106,117,1,0,1702,384,538,0,0,3,0,4,1,1,2,False
0,1,2,0,0,0,1,9377,12,897,KSante,1,3,281,7640,281,16873,0,3,0,0,1,0,0,True,False,False,False,False,True,1,7120,6600,0,0,0,0,1054,6662,3068,1001,0,0,3340,13,0,1,0,0,1,217,5286,1180,2909,0,8,0,0,0,0,0,0,0,64157,6432,10412,0,0,0,131,False,TOP,36,1194,0,74809,7928,0,13401,0,2217,0,141,1838,45,1,0,5365,314,80,0,1,0,0,9,0,0,6,True
1,6,6,0,0,0,6,9556,12,234,Viego,0,7,2827,40139,2827,13210,0,1,5,2,2,0,0,False,True,False,False,False,True,0,10922,9525,0,0,0,0,3047,0,0,6672,3153,3133,3364,18,2,9,390,6,2,433,8411,1414,3695,0,105,0,0,0,0,0,22,0,116250,8221,11681,0,0,0,505,False,JUNGLE,15,1194,67,157665,10998,0,15652,6,10425,0,28,337,14,1,0,33003,1361,274,2,3,0,0,20,14,1,8,True
1,3,4,0,0,0,7,11192,13,7,Leblanc,8,4,4783,7110,4783,5135,0,0,1,0,0,5,2,False,False,False,False,False,True,8,9812,8075,0,0,0,0,1056,6655,1001,1082,3089,0,3364,16,1,7,0,7,1,0,63428,10146,4009,0,4,0,0,0,0,0,16,0,14780,1171,5634,0,0,0,608,False,MIDDLE,15,1194,0,88335,11560,0,9939,4,2516,0,152,43,0,1,0,10125,242,295,1,2,0,2,14,1,2,4,True
0,1,7,0,0,0,2,8450,11,222,Jinx,0,2,9836,9836,9836,3654,0,1,1,1,0,12,0,False,False,False,True,False,True,1,9679,8450,1,0,0,0,1055,6672,3094,1037,3006,0,3340,14,2,4,392,2,2,644,1473,494,3809,0,10,0,0,0,0,0,0,0,95172,8854,4373,0,0,0,148,False,BOTTOM,9,1194,4,100642,9797,0,8183,6,2820,0,156,42,21,1,0,3996,448,0,4,6,0,0,13,1,2,5,True
0,4,9,0,0,0,2,6974,10,57,Maokai,0,4,2730,6294,2730,8800,0,2,0,0,0,0,0,False,False,False,False,False,True,0,6352,4850,0,0,0,0,3860,3068,1033,0,0,3047,3364,15,1,2,0,2,1,409,18736,3663,2895,0,0,0,0,0,0,0,1,0,6666,571,6793,0,0,0,429,False,UTILITY,25,1194,0,30695,4541,0,9907,0,2500,0,44,105,35,1,0,5292,306,218,0,1,0,0,28,0,3,13,True
0,1,0,0,0,0,0,9198,12,54,Malphite,0,4,0,0,0,25809,0,3,1,0,0,1,0,False,False,False,False,False,True,0,6613,5550,0,0,0,0,1056,3047,6662,3076,0,2055,3364,19,1,3,4,2,1,776,30808,3754,1894,0,0,0,0,0,0,0,0,0,42301,5262,9658,0,0,0,506,False,TOP,18,1194,0,76465,9017,0,12908,0,656,0,138,885,47,1,0,3355,0,1355,0,0,7,0,10,2,1,4,False
0,0,1,0,0,0,0,6039,9,121,Khazix,0,1,0,3186,0,10793,0,8,0,0,0,0,0,False,False,False,False,False,True,0,6019,5400,0,0,0,0,1102,6691,3134,1036,2422,1036,3364,13,0,1,0,0,1,348,506,506,7148,0,96,0,0,0,0,0,5,0,82004,5599,13345,0,0,0,476,False,JUNGLE,7,1194,83,102681,6490,0,20902,0,8276,0,10,225,170,1,0,20170,384,408,0,0,7,0,8,0,2,0,False
0,0,0,0,0,0,0,7620,11,61,Orianna,0,4,772,1423,772,6076,0,5,0,0,0,11,1,False,False,False,False,False,True,2,6248,6495,0,0,0,0,3070,2033,6655,3108,3020,0,3340,17,1,2,0,2,1,544,50153,7782,4962,0,0,0,0,0,0,0,5,0,8449,765,4954,0,0,0,496,False,MIDDLE,11,1194,0,59087,9032,211,10451,0,0,0,131,152,99,0,0,484,484,534,0,0,7,0,8,0,1,5,False
0,2,2,0,0,0,0,5754,9,51,Caitlyn,4,2,1263,1263,1263,3110,0,2,1,0,0,3,1,False,False,False,False,False,True,0,6512,7100,0,0,0,0,6671,1037,3006,1083,1036,0,3363,14,0,1,513,0,1,605,80,0,1419,0,0,0,0,0,0,0,8,0,57968,5055,4557,0,0,0,212,False,BOTTOM,8,1194,0,61923,5055,0,6147,0,1015,150,137,12,37,2,0,3875,0,170,0,0,7,0,17,1,1,8,False
3,1,2,1,0,0,0,5491,9,43,Karma,5,5,39,39,39,5831,0,5,1,0,0,8,1,False,False,False,False,False,True,0,4259,3400,0,0,0,0,3067,4642,3851,3158,2055,0,3364,13,0,0,0,0,0,429,15712,5113,3879,0,0,0,0,0,0,0,7,0,2045,310,5324,0,0,0,738,False,UTILITY,19,1194,0,17764,5423,686,9408,0,354,0,10,160,78,1,0,7,0,204,0,0,7,0,25,2,2,11,False
